StockCode,Description,TotalRevenue,QuantitySold,InvoiceCount,CustomerCount,AveragePrice,PopularityScore
90195B,BLACK GEMSTONE BRACELET,325.15,37,19,18,8.634210526315789,342
84313B,BLUE TV TRAY TABLE ,324.8,84,41,22,4.025609756097562,902
23533,WALL ART GARDEN HAVEN ,324.70000000000005,66,28,25,5.235714285714286,700
85162C,WHITE RETRODISC LAMPSHADE,324.3,154,23,4,2.2978260869565217,92
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,324.25,95,42,36,3.673809523809524,1512
84313C,ORANGE TV TRAY TABLE ,324.05,119,41,27,3.408536585365854,1107
84898F,YELLOW FLOWERS FELT HANDBAG KIT,323.40000000000003,154,47,37,2.1,1739
22134,LADLE LOVE HEART RED ,322.62,775,70,55,0.41914285714285715,3850
22785,SQUARECUSHION COVER PINK UNION JACK,322.14,102,28,26,6.277142857142857,728
23457,LARGE PARLOUR PICTURE FRAME,321.75,65,26,24,4.950000000000001,624
47503K,ASSORTED FLORAL SECATEURS,321.75,165,30,26,1.95,780
20655,QUEEN OF SKIES LUGGAGE TAG,321.02,264,91,55,1.2656382978723404,5005
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,320.88,306,44,37,1.149318181818182,1628
22951,72 CAKE CASES DOLLY GIRL DESIGN,320.65,583,24,24,0.55,576
23524,HORSE & PONY WALL ART,320.19,88,15,15,3.677333333333333,225
23568,EGG CUP HENRIETTA HEN CREAM ,320.0,256,25,23,1.25,575
20652,BLUE SPOTTY LUGGAGE TAG ,320.0,256,42,38,1.25,1596
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,319.8,156,49,39,2.1124489795918366,1911
23140,TRIPLE WIRE HOOK IVORY HEART,319.54,76,29,24,4.292758620689655,696
21393,BLUE  SPOTTY PUDDING BOWL,319.2,152,22,19,2.1,418
85144,JARDIN ETCHED GLASS BUTTER DISH,319.0,44,28,24,7.25,672
90198B,VINTAGE ROSE BEAD BRACELET BLACK,318.75,75,31,21,4.25,651
90148,LONG SILVER NECKLACE PASTEL FLOWER,318.75,25,16,15,12.75,240
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,318.4,32,25,20,9.95,500
23523,WALL ART TREASURE AHOY ,317.97,87,22,21,3.708181818181818,462
85119,WATERING CAN SINGLE HOOK PISTACHIO,317.71999999999997,188,37,35,1.69,1295
84881,BLUE WIRE SPIRAL CANDLE HOLDER,317.5,50,22,21,6.35,462
79342B,BROWN FLOWER LIGHTS,317.25,47,20,19,6.75,380
72267,PREMIUM CHURCH CANDLE,317.1,151,38,36,2.1,1368
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,317.09999999999997,151,16,16,2.1,256
22289,"DECORATION , HANGING METAL CHICKEN",316.25,253,28,24,1.25,672
47597,NEW ENGLAND TEATOWELS,316.2,124,41,34,2.55,1394
23421,PANTRY HOOK SPATULA,316.16,152,26,24,2.08,624
23218,LAUREL STAR ANTIQUE GOLD,315.81,252,31,25,1.3925806451612903,775
47504G,ENGLISH ROSE TAPE MEASURE,315.44,256,47,38,1.2459574468085106,1786
37461,FUNKY MONKEY MUG,315.4,260,61,34,1.243548387096774,2074
23037,CANDLE HOLDER SILVER MADELINE,315.29,193,18,17,1.7299999999999998,306
90203,SILVER CHARM NECKLACE 70CM,315.0,42,21,17,7.5,357
23527,ANIMALS AND NATURE WALL ART,315.0,84,14,14,3.75,196
90161D,ANT COPPER PINK BOUDICCA BRACELET,314.35,64,23,18,4.843478260869565,414
20730,STRAWBERRY CANDY BAG,314.25,259,40,33,1.2405,1320
22395,PAPERWEIGHT VINTAGE PAISLEY,313.86,214,33,31,1.937272727272727,1023
46000U,POLYESTER FILLER PAD 30CMx30CM,313.75,251,51,39,1.25,1989
21678,PAISLEY PATTERN  STICKERS,313.19,395,45,38,0.8291111111111111,1710
20850,ZINC HEART LATTICE PLANTER BOWL,312.70000000000005,106,21,17,2.95,357
23339,EGG FRYING PAN BLUE ,312.0,150,58,43,2.08,2494
21117,BLOND DOLL DOORSTOP,312.0,232,25,22,1.91,550
84858C,PINK RIVIERA HANDBAG,311.95,133,25,22,5.198,550
47310M,"SMALL POP BOX,FUNKY MONKEY",311.65,257,44,23,1.240909090909091,1012
85202,HANGING WOOD AND FELT HEART,311.46,745,90,79,0.4194,7110
84509A,ENGLISH ROSE PLACEMATS,311.25,83,24,18,3.75,432
21312,LARGE CHUNKY GLASS ROMAN BOWL,311.25,103,16,15,5.25,240
90082B,DIAMANTE BOW BROOCH RED COLOUR,311.15,49,23,17,6.35,391
85084,HOLLY TOP CHRISTMAS STOCKING,310.25,365,60,52,0.85,3120
35967,FOLK ART METAL STAR T-LIGHT HOLDER,310.08,786,59,50,0.39610169491525427,2950
23429,RED RETRO KITCHEN WALL CLOCK,309.70000000000005,38,19,18,8.15,342
35911A,MULTICOLOUR RABBIT EGG WARMER,309.65,260,41,38,1.503809523809524,1558
84934,ASSTD DESIGN POP ART SLIM PEN,309.4,364,10,10,0.85,100
20823,GOLD WINE GOBLET,309.2,200,16,13,2.9362500000000002,208
51020A,SUMMER FUN DESIGN SHOWER CAP,308.94,774,47,36,0.8414893617021276,1692
84711A,SILVER OVAL SHAPE TRINKET BOX,308.45,31,14,13,9.95,182
71477,COLOURED GLASS STAR T-LIGHT HOLDER,308.1,78,21,18,3.95,378
85117,NIGHTINGALE COATHOOK WHITE,307.84999999999997,189,38,29,1.6394736842105262,1102
20783,HEART EAR MUFF HEADPHONES,307.44,56,31,19,5.49,589
21335,LIBRARY LAMP,307.3,14,14,12,21.95,168
85204,HANGING WOOD AND FELT FLOWER,307.02,1670,77,68,0.2985,5236
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",306.9,186,33,30,1.65,990
84847,FLORAL BATHROOM SET,306.45,83,35,30,3.727142857142857,1050
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,306.37000000000006,139,16,15,2.695882352941177,240
16046,TEATIME PEN CASE & PENS,306.25,733,43,42,0.7782608695652173,1806
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,306.0,24,18,17,12.75,306
21304,ARCHED GREY MIRROR,305.70000000000005,46,14,14,9.407142857142857,196
22246,MAGIC GARDEN FELT GARLAND ,305.58,150,32,28,2.2225,896
21943,CAKES AND RABBITS DESIGN FLANNEL ,304.83,387,41,37,0.8353658536585366,1517
20897,VINTAGE NOTEBOOK PARIS DAYS,303.85,103,35,27,2.95,945
23520,EMBROIDERED RIBBON REEL RUBY ,303.75,81,28,28,3.75,784
84876B,GREEN HEART COMPACT MIRROR,303.75,231,25,20,1.5384615384615385,500
22861,EASTER TIN CHICKS IN GARDEN,303.6,184,35,35,1.65,1225
22786,PILLOWCUSHION COVER PINK UNION JACK,303.45,51,17,17,5.95,289
21306,SET/4 DAISY MIRROR MAGNETS,302.9,669,57,48,1.0250877192982457,2736
21392,RED SPOTTY PUDDING BOWL,302.4,146,22,19,2.084090909090909,418
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,301.95,61,16,14,4.95,224
21085,SET/6 WOODLAND PAPER CUPS,301.6,464,53,41,0.65,2173
22453,MEASURING TAPE RUSSIAN DOLL BLUE,300.90000000000003,102,27,22,2.95,594
37482P,CUBIC MUG PINK POLKADOT,300.36,388,42,36,1.0430232558139536,1512
22407,MONEY BOX FIRST ADE DESIGN,300.0,240,52,47,1.25,2444
84509F,SET OF 4 NEW ENGLAND PLACEMATS,300.0,80,32,28,3.75,896
23396,LA JARDIN BOTANIQUE CUSHION COVER,300.0,80,23,23,3.75,529
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,299.54,296,36,28,1.3124324324324326,1008
84673B,BLUE FLY SWAT,299.46,420,79,65,0.76025,5135
22124,SET OF 2 TEA TOWELS PING MICROWAVE,299.07000000000005,137,37,27,2.5281081081081083,999
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,299.01,213,15,15,1.6053333333333333,225
22541,MINI JIGSAW LEAP FROG,298.76,712,38,32,0.42461538461538456,1216
79190A,RETRO PLASTIC 70'S TRAY,298.62,711,73,42,0.42,3066
82095,HEART BUTTONS JEWELLERY BOX,298.35,39,22,21,7.65,462
21847,GREEN  DIAMANTE PEN IN GIFT BOX,298.2,132,21,20,4.277272727272727,420
22259,FELT FARM ANIMAL HEN,297.98,334,32,30,1.176764705882353,960
90175A,WHITE GLASS CHUNKY CHARM BRACELET,297.84999999999997,34,23,17,8.669565217391304,391
23560,SET OF 6 RIBBONS COUNTRY STYLE,297.67,103,19,19,2.89,361
21028,NINJA RABBIT BLACK,297.64,237,40,31,1.387,1240
84466,TOP SECRET PEN SET,297.5,238,42,31,1.25,1302
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,296.77,439,44,27,1.0588888888888888,1188
21131,GOLD STANDING GNOME,296.75,91,25,17,4.019230769230769,425
84877B,GREEN ROUND COMPACT MIRROR,296.25,227,15,13,1.5833333333333333,195
21281,VINTAGE KITCHEN PRINT SEAFOOD,295.8,116,31,29,2.55,899
84279P, CHERRY BLOSSOM  DECORATIVE FLASK,295.68,80,24,20,3.735,480
23525,WALL ART BUFFALO BILL ,295.47,81,27,23,3.715925925925926,621
35004S,SET OF 3 SILVER FLYING DUCKS,294.8,88,14,11,4.778571428571428,154
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,294.15,101,23,21,5.310869565217391,483
84869,CANDY BUTTON PHOTO ALBUM,293.9,122,18,17,3.9499999999999997,306
84533B,FAIRY CAKES ROUND NESTING BOXES,293.8,52,19,17,5.813157894736842,323
72801F,S/4 FESTIVE RED DINNER CANDLES,292.5,234,25,20,1.25,500
23523,TREASURE AHOY WALL ART,292.5,78,13,13,3.75,169
23525,BUFFALO BILL WALL ART ,292.5,78,13,13,3.75,169
20662,FIRST CLASS HOLIDAY PURSE ,292.27000000000004,97,23,21,3.1795652173913047,483
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,292.05,59,19,19,4.95,361
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,292.0,240,59,43,1.7416666666666667,2537
40046A,RED DAISY PAPER LAMPSHADE,291.69,237,32,25,1.2440625,800
72130,COLUMBIAN CANDLE ROUND,291.57,741,50,39,0.5742307692307692,1950
21401,BLUE PUDDING SPOON,291.06,1388,91,72,0.24717391304347824,6552
85169B,BLACK LOVE BIRD CANDLE,290.24,280,45,31,1.1958695652173912,1395
23379,PACK OF 12 RED APPLE TISSUES,289.77,743,49,48,0.39,2352
21620,S/4 ROSE    BOTANICAL  CANDLE,289.5,78,35,31,3.736111111111111,1085
22830,UTILTY CABINET WITH HOOKS,289.5,12,11,11,25.40909090909091,121
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,288.99,171,21,21,1.6900000000000002,441
84508A,CAMOUFLAGE DESIGN TEDDY,288.15,113,48,26,2.55,1248
82011B,BATHROOM SCALES RUBBER DUCKS,287.8,84,39,23,3.6679487179487182,897
23047,PAPER LANTERN 5 POINT SEQUIN STAR,287.5,50,21,21,5.75,441
20758,ABSTRACT CIRCLES POCKET BOOK,287.3,338,72,60,0.85,4320
90192,JADE DROP EARRINGS W FILIGREE,287.1,58,19,10,4.95,190
17091B,JASMINE TEA INCENSE IN TIN,286.8,264,43,35,1.2227272727272727,1505
23695,DOILY THANK YOU CARD,286.62,703,44,41,0.41727272727272724,1804
47422,ASSORTED MONKEY SUCTION CUP HOOK,286.32,716,58,27,0.41619047619047617,1566
84760S,SMALL HANGING GLASS+ZINC LANTERN,285.65,197,24,24,1.45,576
21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,285.6,48,26,23,5.950000000000001,598
23532,WALL ART WORK REST AND PLAY  ,285.45,67,24,22,4.508333333333334,528
84509B,FAIRY CAKE PLACEMATS,285.0,76,21,19,3.75,399
21438,TUB 24 HANGING EASTER EGGS SPOTTY,285.0,76,27,27,3.75,729
84016,FLAG OF ST GEORGE CAR FLAG,284.76,678,45,42,0.42,1890
17109D,FLOWER FAIRY INCENSE BOUQUET,283.90999999999997,461,33,31,1.3817647058823528,1023
37413,ICON MUG REVOLUTIONARY,283.71,701,79,52,0.4112345679012346,4108
85019C,CURIOUS  IMAGES NOTEBOOK SET,283.25,169,19,16,3.1447368421052633,304
84247N,PACK/12 BLUE FOLKART CARDS,283.20000000000005,96,39,33,2.95,1287
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,282.96999999999997,652,65,57,0.4577272727272727,3705
23413,VINTAGE COFFEE GRINDER BOX,282.15,57,19,16,4.95,304
21880,RED AND WHITE SPOT TAPE,282.1,434,35,35,0.65,1225
85030,FRENCH CHATEAU OVAL PLATTER,281.85,83,25,24,5.55,600
85179A,GREEN BITTY LIGHT CHAIN,281.31,139,26,24,3.5561538461538467,624
23519,EMBROIDERED RIBBON REEL CLAIRE,281.25,75,17,17,3.75,289
21402,RED  EGG  SPOON,280.98,1589,102,81,0.24524271844660192,8262
85168B,BLACK BAROQUE CARRIAGE CLOCK,280.66999999999996,29,22,17,9.733181818181817,374
90160B,RED BOUDICCA LARGE BRACELET,280.5,41,21,18,6.738095238095238,378
17181,CIRCLE OF FRIENDS CANDLE HOLDER,280.5,222,27,25,2.1982758620689653,675
90010E,AMBER GLASS/SILVER BRACELET,279.95,32,18,16,8.591666666666665,288
21764,VINTAGE WOODEN PLATE RACK,279.65000000000003,7,7,7,39.95,49
23527,WALL ART ANIMALS AND NATURE ,279.48,76,25,24,3.7132,600
90199C,5 STRAND GLASS NECKLACE CRYSTAL,279.4,44,25,24,6.35,600
62096B,PURPLE/TURQ FLOWERS HANDBAG,278.75,209,46,42,1.3840425531914893,1932
90014A,SILVER/MOP ORBIT NECKLACE,278.59999999999997,28,19,15,9.95,285
21025,SPACE FROG,278.5,221,36,30,1.3455555555555554,1080
20657,TROPICAL LUGGAGE TAG,278.14,292,69,52,1.2697101449275363,3588
90160D,PINK BOUDICCA LARGE BRACELET,278.0,40,18,16,6.95,288
84932D,SMALL ORIENTAL RED FOLDING STOOL,277.9,119,16,14,3.178125,224
84989B,75 BLACK FAIRY CAKE CASES,277.75,505,42,32,0.55,1344
23039,T-LIGHT HOLDER SILVER HEART HANDLE,277.2,144,20,20,1.9357142857142857,400
35922,EASTER BUNNY WREATH,277.2,56,20,19,4.95,380
47592A,CAROUSEL DES CHILD'S OVERALL,277.2,132,31,27,2.1,837
22263,FELT EGG COSY LADYBIRD ,276.97999999999996,434,42,33,0.8581818181818182,1386
46118,FUNKY MONKEY CUSHION COVER,275.4,324,35,23,0.85,805
21091,SET/6 WOODLAND PAPER PLATES,275.4,324,31,30,0.85,930
21399,BLUE  SPOTTY  COFFEE MUG,275.1,131,23,22,2.1,506
84977,WIRE FLOWER T-LIGHT HOLDER,275.0,220,41,34,1.25,1394
23018,LARGE APOTHECARY MEASURING JAR ,275.0,22,17,16,12.5,272
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,274.99,695,35,30,0.44384615384615383,1050
72811,SMALL ZINC/GLASS CANDLEHOLDER,274.05,297,19,17,1.3478947368421053,323
84306,S/3 PINK SQUARE PLANTERS ROSES,273.75,25,17,16,10.95,272
20851,ZINC HEART LATTICE TRAY OVAL ,273.7,46,26,20,5.95,520
23057,BEADED CHANDELIER T-LIGHT HOLDER,273.14,54,23,22,5.203913043478261,506
22898,CHILDRENS APRON APPLE DESIGN,273.0,140,22,22,1.95,484
84801B,WHITE HYDRANGEA ART FLOWER,273.0,130,15,13,2.1,195
21030,SPACE CADET RED,272.37,219,39,37,1.27075,1443
22425,ENAMEL COLLANDER CREAM,272.25,55,18,18,4.95,324
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,272.24,164,21,21,1.7280952380952381,441
84762A,WHITE PICNIC BARBECUE BUCKET,272.2,28,20,20,10.51,400
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,272.0,64,25,20,4.25,500
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,272.0,64,32,26,4.25,832
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,271.66,94,19,19,2.89,361
85028S,FRENCH CHATEAU SMALL FRUITBOWL,271.65,129,27,25,3.4535714285714287,675
84429A,MEDIUM PINK BUDDHA HEAD ,271.40000000000003,92,27,22,2.95,594
46126A,ELVIS WALLHANGING / CURTAIN,271.25,217,33,22,1.25,726
85131D,BEADED CRYSTAL HEART PINK ON STICK,270.94,488,24,17,0.77,408
84509C,SET OF 4 POLKADOT PLACEMATS ,270.0,72,31,28,3.75,868
22135,LADLE LOVE HEART PINK,268.86,647,57,39,0.4189473684210526,2223
21698,MOCK LOBSTER FRIDGE MAGNET,268.34,450,48,38,0.6843750000000001,1824
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,267.96999999999997,413,39,27,1.364102564102564,1053
84596K,JELLY BABIES YELLOW SMALL BOWL,267.5,214,62,46,1.25,2852
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,267.42,142,21,21,2.0222727272727274,441
23576,SNACK TRAY RED VINTAGE DOILY,267.15,137,28,27,1.95,756
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,266.7,42,20,16,6.35,320
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,266.65000000000003,55,26,25,4.8961538461538465,650
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,266.25,71,23,21,3.75,483
84482,BUTTONS DESIGN JEWELLERY BOX,266.25,71,28,22,3.75,616
23481,PEARLISED IVORY HEART SMALL ,266.21,217,27,23,1.2429999999999999,621
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,266.14,563,60,55,0.4870769230769231,3300
84926A,WAKE UP COCKEREL TILE COASTER,265.59,651,42,29,0.6785714285714286,1218
37482P,CUBIC MUG PINK POLKA DOT,265.2,104,18,17,2.55,306
90143,SILVER BRACELET W PASTEL FLOWER,265.0,36,15,13,7.166666666666667,195
35968,FOLK ART METAL HEART T-LIGHT HOLDER,264.04,701,56,49,0.3768421052631579,2744
23019,SMALL APOTHECARY MEASURING JAR ,264.0,32,22,20,8.25,440
84576,BLUE CAT BISCUIT BARREL PINK HEART,264.0,84,21,19,4.173809523809524,399
85087,CANDY SPOT CUSHION COVER,263.91,89,20,20,2.967,400
47586A,PINK FAIRY CAKE CUSHION COVER,262.65,199,28,23,2.1249999999999996,644
90201B,BLACK ENAMEL FLOWER RING,262.55000000000007,89,17,13,2.95,221
90201C,RED ENAMEL FLOWER RING,262.55,89,19,16,2.95,304
16216,LETTER SHAPE PENCIL SHARPENER,262.18,2535,77,68,0.12692307692307692,5236
84857C,PINK MONTE CARLO HANDBAG,262.15,121,12,11,3.0416666666666665,132
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,261.90999999999997,319,20,19,1.135,380
23194,GYMKHANNA TREASURE BOOK BOX,261.84000000000003,120,14,14,2.189285714285714,196
79191B,RETRO PLASTIC POLKA TRAY,260.95,307,52,45,0.8499999999999999,2340
22699,TEACUP AND SAUCER REGENCY ROSES,260.70000000000005,90,11,11,2.913636363636364,121
21196,ROUND WHITE CONFETTI IN TUBE,260.7,158,17,16,1.65,272
84770,ROUND GEORGIAN SILVER MIRROR,259.95000000000005,81,14,13,3.9499999999999997,182
21763,VINTAGE WOODEN BAR STOOL,259.6,9,9,9,28.84444444444445,81
85226C,BLUE PULL BACK RACING CAR,259.6,472,65,53,0.55,3445
85227,SET/6 3D KIT CARDS FOR KIDS,259.25,305,27,26,0.85,702
23016,GLASS TWIST BON BON JAR,259.05,33,15,15,7.85,225
22559,SEASIDE FRISBEE ,258.75,207,19,19,1.25,361
90124A,PINK MURANO TWIST NECKLACE,258.7,26,16,16,9.95,256
85129B,BEADED CRYSTAL HEART GREEN SMALL,258.08,210,36,26,1.3066666666666666,936
22268,DECORATION SITTING BUNNY,257.60999999999996,1335,41,32,0.20534883720930233,1312
62094B,TURQ ICE CREAM BUM BAG ,257.55,151,25,19,2.346,475
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,256.65000000000003,87,29,26,2.95,754
23043,PAPER LANTERN 9 POINT HOLLY STAR L,256.25,41,14,14,6.25,196
20615,BLUE SPOTTY PASSPORT COVER,256.2,122,37,31,2.1,1147
23544,WALL ART MID CENTURY MODERN ,255.4,32,17,15,7.7441176470588236,255
22346,PARTY PIZZA DISH GREEN POLKADOT,255.26999999999998,645,36,26,0.6078378378378378,936
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,255.0,68,32,29,3.75,928
84826,ASSTD DESIGN 3D PAPER STICKERS,254.53,1011,38,36,0.59275,1368
84292,ROSE PINK METAL FOLDING CHAIR,254.4,32,11,10,7.95,110
23597,PAPER BUNTING PAISLEY PARK,253.70000000000005,86,25,25,2.95,625
90032,IVORY SHELL HEART NECKLACE,253.17000000000002,45,21,12,6.101428571428571,252
84917,WHITE HAND TOWEL WITH BUTTERFLY,251.75,145,15,15,3.4433333333333334,225
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,251.58,165,32,19,1.918125,608
21540,DAIRY MAID BUTTER DISH,250.75,59,31,28,4.25,868
21331,MOROCCAN BEATEN METAL DISH LARGE,250.74,20,16,16,12.48375,256
23521,WALL ART CAT AND BIRD ,250.28,88,17,17,2.77,289
84919,BLUE CUSHION COVER WITH FLOWER,250.20000000000002,36,16,16,6.95,256
20836,FRENCH PAISLEY CUSHION COVER,250.00000000000003,224,22,18,1.1209090909090909,396
23071,MARIE ANTOINETTE TRINKET BOX GOLD,250.0,20,10,10,12.5,100
90145,SILVER HOOP EARRINGS WITH FLOWER,249.9,42,22,16,5.95,352
84671B,CROCHET BEAR WITH BLUE STRIPES,249.9,98,24,20,2.55,480
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",249.5,10,10,10,24.95,100
85089,CANDY SPOT BUNNY,249.45000000000005,87,18,15,2.886842105263158,270
79030A,"TUMBLER, ENGLISH ROSE",249.15,151,20,18,1.65,360
21132,SILVER STANDING GNOME   ,249.0,60,28,24,4.035714285714286,672
17096,ASSORTED LAQUERED INCENSE HOLDERS,248.82,1258,29,23,0.20448275862068965,667
23205,CHARLOTTE BAG ALPHABET  DESIGN,248.5,300,21,21,0.8438095238095238,441
16202B,PASTEL BLUE PHOTO ALBUM ,248.04999999999998,110,15,10,3.6766666666666667,150
37494A,FAIRY CAKE CERAMIC BUTTER DISH,247.80000000000004,84,22,16,2.95,352
22310,KNITTED MUG COSY IVORY COLOUR ,247.5,150,24,19,1.6499999999999997,456
23528,SPACEBOY WALL ART,247.5,66,11,11,3.75,121
23476,WOODLAND LARGE RED FELT HEART,247.5,198,18,18,1.25,324
23168,CLASSIC SUGAR DISPENSER,247.32,216,12,12,1.1975,144
90180A,BLACK+WHITE NECKLACE W TASSEL,246.54999999999998,29,18,17,9.56111111111111,306
23474,WOODLAND SMALL BLUE FELT HEART,246.51000000000002,297,27,26,0.83,702
35914,PINK CHICK EGG WARMER + EGG CUP,246.25,175,28,25,1.6,700
20775,DAISY NOTEBOOK ,245.85,149,52,42,1.6499999999999997,2184
82600,N0 SINGING METAL SIGN,245.70000000000002,117,22,22,2.1,484
47503G,ASS FLORAL PRINT TAPE MEASURE,245.44,200,23,21,1.2420833333333332,483
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,245.35999999999999,119,18,15,3.3783333333333334,270
84932B,SMALL PINK PEONY FOLDING STOOL,245.29999999999998,109,16,16,3.178125,256
47504E,ENGLISH ROSE SCISSORS,245.0,196,36,30,1.25,1080
35979,SIX STRING SCANDINAVIAN HEART DECS,244.85000000000002,83,19,19,2.95,361
84508C,BLUE CIRCLES DESIGN TEDDY,244.8,96,36,22,2.55,792
23528,WALL ART SPACEBOY,244.74,66,19,18,3.7257894736842108,342
20714,POSY SHOPPER BAG,244.25,613,9,8,0.67,72
21112,SWISS ROLL TOWEL PINK  SPOTS,244.08,76,22,17,3.3372727272727274,374
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,243.95000000000002,41,16,15,5.95,240
21388,IVORY HANGING DECORATION  CHICKEN,243.95,287,27,27,0.85,729
20615,BLUE POLKADOT PASSPORT COVER,243.84,236,40,32,1.5602500000000001,1280
90160A,PURPLE BOUDICCA LARGE BRACELET,243.25,35,19,17,6.95,323
35004P,SET OF 3 PINK FLYING DUCKS,243.0,60,19,15,5.0815789473684205,285
20776,ABSTRACT CIRCLES NOTEBOOK,242.54999999999998,147,52,49,1.6499999999999997,2548
20695,FLORAL BLUE MONSTER,242.0,58,25,23,4.19,575
22837,HOT WATER BOTTLE BABUSHKA LARGE,241.8,52,9,9,4.65,81
90010B,BLACK/WHITE GLASS/SILVER BRACELET,241.64999999999998,27,15,14,8.95,210
23149,ANTIQUE IVORY WIRE BOWL SMALL,241.53,97,19,17,2.49,323
79190D,RETRO PLASTIC DAISY TRAY,241.5,575,73,44,0.42,3212
16156L,"WRAP, CAROUSEL",241.5,575,22,20,0.42,440
23410,CURIO CABINET LINEN AND LACE ,241.20000000000002,30,17,15,8.020588235294117,255
35915B,BLUE KNITTED HEN ,240.9,146,30,30,1.65,900
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,240.52,856,14,13,0.5671428571428571,182
23495,SET OF 3 PANTRY WOODEN SPOONS,240.0,192,24,21,1.25,504
20786,BLACK RETRO BAR STOOL,239.70000000000002,6,6,6,39.95,36
21414,SCALLOP SHELL SOAP DISH,239.4,114,19,16,2.1,304
21339,MARAKESH LANTERN LARGE,239.39999999999998,12,10,10,19.95,100
23543,KEEP CALM WALL ART ,239.25,29,13,13,8.25,169
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,239.25,29,16,16,8.25,256
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,238.5,30,19,15,7.95,285
21322,GLASS SPHERE CANDLE STAND LARGE ,238.15,113,10,10,4.67,100
20689,RETRO SISTERS EXPRESSO CUPS,238.0,40,25,23,5.95,575
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,238.0,280,49,42,0.85,2058
90120A,PINK MURANO TWIST BRACELET,238.0,56,20,13,4.25,260
22493, PAINT YOUR OWN CANVAS SET,237.6,144,11,11,1.65,121
90081A,LILY BROOCH AMETHYST COLOUR,237.6,48,23,15,4.95,345
72772,SET/4 SCENTED CANDLES IN RAMEKINS,237.5,170,7,7,1.9642857142857142,49
23045,PAPER LANTERN 5 POINT STAR MOON ,236.55,57,16,15,4.15,240
23430,BLUE RETRO KITCHEN WALL CLOCK,236.35000000000002,29,16,15,8.15,240
20616,CHERRY BLOSSOM PASSPORT COVER,236.18,188,44,31,1.6552272727272728,1364
37492C,GREEN BLUE FLOWER PIGGY BANK,235.05,97,21,18,3.9681818181818187,378
22954,HEN PARTY CORDON BARRIER TAPE,235.0,188,36,27,1.25,972
20855,PINK PATCH PURSE BLUE HEART,234.29999999999998,142,47,41,1.65,1927
84597B,RETRO BROWN BALL ASHTRAY ,234.15,195,19,11,1.2289473684210528,209
17129F,BLUE GLASS GEMS IN BAG,234.06,336,21,14,0.8442857142857143,294
84508A,CAMOFLAGE DESIGN TEDDY,234.0,96,34,29,2.498571428571428,986
23567,EGG CUP HENRIETTA HEN PINK,233.75,187,18,15,1.25,270
46776B,WOVEN BERRIES CUSHION COVER ,233.10000000000002,74,19,16,4.560526315789474,304
23475,WOODLAND SMALL PINK FELT HEART,232.4,280,26,25,0.83,650
84925F,PSYCHEDELIC WALL THERMOMETER,232.32999999999998,175,28,27,2.0535714285714284,756
16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,232.04999999999998,357,30,29,0.65,870
90120B,BLUE MURANO TWIST BRACELET,232.0,55,19,15,4.157894736842105,285
84926F,PSYCHEDELIC TILE COASTER,230.5,465,30,24,0.9886666666666667,720
84461,12 PINK HEN+CHICKS IN BASKET,229.5,90,34,33,2.55,1122
20804,GLASS CHICKEN BUTTER DISH,229.35,139,23,20,1.65,460
